"customer_id","age","gender","city","segment","account_id","balance","transaction_id","transaction_date","amount","type","category"
26,50,"Male","Shymkent","mass",26,"281854",3582,"2024-11-03","9553","debit","food"
957,31,"Male","Almaty","mass",957,"327069",3583,"2024-03-15","16004","debit","food"
421,56,"Female","Almaty","mass",421,"867918",3584,"2024-12-03","15496","debit","salary"
663,59,"Male","Shymkent","mass",663,"178267",3585,"2024-03-25","28470","debit","transfer"
221,56,"Male","Almaty","mass",221,"851890",3586,"2024-02-27","22033","credit","atm"
853,57,"Female","Astana","mass",853,"717104",3587,"2024-03-01","30449","credit","salary"
496,65,"Male","Almaty","mass",496,"689870",3588,"2024-04-05","4434","debit","transfer"
237,36,"Female","Almaty","premium",237,"372282",3589,"2024-09-29","31560","credit","salary"
237,36,"Female","Almaty","premium",237,"372282",3590,"2024-08-13","27368","debit","salary"
219,69,"Male","Almaty","mass",219,"549999",3591,"2024-12-02","22168","debit","atm"
487,43,"Male","Astana","mass",487,"232930",3592,"2024-01-15","28347","debit","shopping"
936,46,"Female","Shymkent","mass",936,"485097",3593,"2024-07-30","23234","debit","salary"
461,25,"Male","Shymkent","mass",461,"59778",3594,"2024-12-24","16385","debit","atm"
663,59,"Male","Shymkent","mass",663,"178267",3595,"2024-12-04","35103","debit","food"
635,30,"Male","Almaty","mass",635,"679530",3596,"2024-12-17","21467","debit","transfer"
144,20,"Female","Astana","mass",144,"241133",3597,"2024-11-21","24236","debit","atm"
990,68,"Female","Almaty","mass",990,"483007",3598,"2024-12-03","37887","credit","shopping"
189,28,"Male","Astana","premium",189,"763529",3599,"2024-06-24","24525","debit","atm"
255,65,"Male","Shymkent","premium",255,"743859",3600,"2024-09-25","29565","credit","atm"
68,57,"Female","Astana","mass",68,"937562",3601,"2024-04-28","19061","debit","food"
616,49,"Female","Almaty","mass",616,"400826",3602,"2024-06-02","33543","credit","transfer"
336,21,"Male","Almaty","mass",336,"476128",3603,"2024-01-08","18923","credit","transfer"
671,60,"Female","Astana","mass",671,"793784",3604,"2024-10-08","9973","debit","shopping"
821,51,"Female","Almaty","mass",821,"573458",3605,"2024-09-02","5687","debit","transfer"
874,32,"Female","Almaty","premium",874,"423291",3606,"2024-05-13","38813","debit","food"
409,40,"Female","Almaty","premium",409,"776388",3607,"2024-05-23","25952","credit","shopping"
300,54,"Female","Astana","premium",300,"303664",3608,"2024-08-14","37635","debit","food"
908,34,"Female","Astana","mass",908,"698802",3609,"2024-02-03","7104","debit","food"
602,38,"Female","Astana","mass",602,"181561",3610,"2024-10-22","40596","debit","atm"
357,68,"Male","Almaty","mass",357,"200339",3611,"2024-05-19","27923","credit","atm"
256,33,"Male","Shymkent","mass",256,"341102",3612,"2024-10-11","39477","debit","atm"
353,47,"Female","Almaty","mass",353,"529274",3613,"2024-07-27","7231","debit","salary"
732,42,"Female","Almaty","mass",732,"984240",3614,"2024-03-22","17796","debit","food"
521,69,"Male","Shymkent","mass",521,"396210",3615,"2024-09-04","25749","debit","transfer"
524,33,"Female","Shymkent","mass",524,"361719",3616,"2024-12-20","4199","debit","shopping"
837,54,"Male","Almaty","mass",837,"688332",3617,"2024-05-16","31671","debit","salary"
950,22,"Male","Almaty","premium",950,"417339",3618,"2024-12-29","30680","debit","atm"
756,48,"Female","Astana","mass",756,"278466",3619,"2024-10-21","48727","debit","salary"
694,36,"Male","Astana","mass",694,"267247",3620,"2024-01-06","28764","debit","salary"
284,40,"Male","Shymkent","premium",284,"509565",3621,"2024-12-11","15682","debit","food"
312,41,"Female","Astana","premium",312,"312863",3622,"2024-03-21","26569","debit","food"
99,46,"Male","Shymkent","premium",99,"305505",3623,"2024-12-09","22502","credit","transfer"
197,30,"Female","Almaty","mass",197,"713087",3624,"2024-03-14","24336","debit","shopping"
482,34,"Male","Almaty","mass",482,"854568",3625,"2024-11-10","25210","debit","shopping"
878,19,"Male","Astana","mass",878,"236187",3626,"2024-01-03","23530","debit","atm"
226,66,"Female","Astana","premium",226,"363898",3627,"2024-08-14","44507","debit","transfer"
845,63,"Male","Shymkent","mass",845,"84607",3628,"2024-06-03","38048","debit","shopping"
615,56,"Female","Almaty","mass",615,"398499",3629,"2024-10-07","17863","debit","salary"
618,40,"Male","Shymkent","premium",618,"277068",3630,"2024-07-31","49060","debit","salary"
365,45,"Male","Astana","mass",365,"410482",3631,"2024-07-12","17129","credit","shopping"
368,22,"Female","Almaty","premium",368,"389959",3632,"2024-12-05","38280","debit","salary"
570,57,"Female","Shymkent","mass",570,"423159",3633,"2024-03-03","4752","debit","salary"
590,43,"Female","Astana","mass",590,"60128",3634,"2024-08-12","6934","credit","atm"
75,35,"Male","Astana","mass",75,"398172",3635,"2024-11-01","37319","debit","salary"
42,54,"Male","Astana","mass",42,"761282",3636,"2024-04-10","22587","debit","shopping"
422,46,"Male","Shymkent","mass",422,"962774",3637,"2024-09-04","7184","credit","food"
836,54,"Male","Almaty","mass",836,"196846",3638,"2024-10-24","45730","debit","salary"
181,62,"Female","Almaty","mass",181,"49976",3639,"2024-11-14","14792","debit","shopping"
545,22,"Female","Almaty","mass",545,"264237",3640,"2024-04-14","49616","debit","salary"
71,23,"Male","Astana","mass",71,"916496",3641,"2024-02-28","2755","debit","transfer"
568,18,"Male","Shymkent","mass",568,"90009",3642,"2024-07-28","40301","debit","atm"
105,26,"Female","Astana","premium",105,"340676",3643,"2024-04-04","34182","credit","food"
200,56,"Female","Almaty","mass",200,"415534",3644,"2024-03-30","47770","debit","salary"
101,62,"Female","Shymkent","mass",101,"34540",3645,"2024-12-09","5372","debit","shopping"
768,29,"Male","Astana","mass",768,"437805",3646,"2024-02-20","318","debit","food"
307,33,"Female","Almaty","mass",307,"929616",3647,"2024-07-21","30992","credit","salary"
586,25,"Male","Shymkent","mass",586,"619955",3648,"2024-02-21","37571","debit","transfer"
683,30,"Male","Almaty","mass",683,"138368",3649,"2024-07-11","48862","debit","shopping"
377,47,"Male","Shymkent","mass",377,"273586",3650,"2024-05-19","21615","debit","atm"
655,42,"Male","Almaty","mass",655,"477177",3651,"2024-04-11","34407","debit","salary"
678,61,"Male","Shymkent","premium",678,"185194",3652,"2024-04-29","13245","debit","shopping"
399,59,"Female","Shymkent","mass",399,"154692",3653,"2024-11-03","18086","credit","salary"
773,53,"Female","Almaty","mass",773,"709676",3654,"2024-12-29","19188","debit","atm"
221,56,"Male","Almaty","mass",221,"851890",3655,"2024-03-16","5164","debit","transfer"
595,21,"Female","Almaty","mass",595,"152353",3656,"2024-05-10","46656","debit","atm"
182,23,"Male","Almaty","mass",182,"425468",3657,"2024-05-31","22296","debit","atm"
307,33,"Female","Almaty","mass",307,"929616",3658,"2024-08-05","11703","debit","atm"
522,22,"Male","Almaty","mass",522,"778799",3659,"2024-03-19","2588","credit","food"
396,20,"Male","Almaty","mass",396,"141880",3660,"2024-12-16","25292","credit","shopping"
4,32,"Female","Astana","mass",4,"796643",3661,"2024-09-08","28997","debit","salary"
863,67,"Male","Almaty","mass",863,"563370",3662,"2024-07-31","18902","credit","transfer"
914,19,"Male","Shymkent","mass",914,"51717",3663,"2024-12-06","16511","debit","salary"
848,62,"Female","Almaty","mass",848,"333840",3664,"2024-04-28","29766","debit","food"
1000,55,"Male","Shymkent","mass",1000,"953244",3665,"2024-06-01","41075","credit","transfer"
804,62,"Male","Shymkent","mass",804,"786086",3666,"2024-01-12","12870","debit","food"
281,45,"Male","Almaty","premium",281,"537977",3667,"2024-10-30","8077","credit","salary"
215,58,"Male","Astana","premium",215,"192029",3668,"2024-04-10","37529","debit","transfer"
972,18,"Female","Shymkent","mass",972,"245144",3669,"2024-07-28","32131","credit","salary"
610,52,"Female","Almaty","mass",610,"485001",3670,"2024-03-14","4649","credit","shopping"
420,65,"Female","Almaty","mass",420,"379270",3671,"2024-07-16","20437","debit","food"
101,62,"Female","Shymkent","mass",101,"34540",3672,"2024-07-03","27465","credit","shopping"
963,64,"Male","Astana","mass",963,"834440",3673,"2024-10-11","20745","credit","shopping"
521,69,"Male","Shymkent","mass",521,"396210",3674,"2024-06-05","47897","debit","salary"
573,61,"Female","Almaty","premium",573,"4138",3675,"2024-08-08","24607","debit","salary"
309,37,"Female","Astana","mass",309,"337369",3676,"2024-06-22","5073","credit","atm"
658,53,"Male","Almaty","mass",658,"487025",3677,"2024-08-25","8536","credit","atm"
939,68,"Male","Almaty","mass",939,"603986",3678,"2024-01-09","10186","debit","transfer"
931,42,"Male","Almaty","premium",931,"526670",3679,"2024-09-08","17840","debit","salary"
510,68,"Female","Almaty","mass",510,"553372",3680,"2024-02-01","25618","credit","food"
63,52,"Female","Shymkent","premium",63,"632413",3681,"2024-05-20","19951","debit","salary"
633,42,"Male","Almaty","mass",633,"698876",3682,"2024-06-29","39832","credit","salary"
226,66,"Female","Astana","premium",226,"363898",3683,"2024-11-26","14942","debit","shopping"
105,26,"Female","Astana","premium",105,"340676",3684,"2024-04-07","30054","debit","shopping"
974,66,"Female","Shymkent","premium",974,"676999",3685,"2024-11-05","1845","debit","atm"
772,45,"Male","Shymkent","mass",772,"513942",3686,"2024-06-27","12797","credit","transfer"
861,51,"Female","Astana","mass",861,"36413",3687,"2024-06-25","27033","debit","transfer"
425,52,"Male","Almaty","premium",425,"483455",3688,"2024-12-16","3979","debit","salary"
255,65,"Male","Shymkent","premium",255,"743859",3689,"2024-08-05","20261","debit","food"
429,30,"Male","Astana","premium",429,"547219",3690,"2024-09-24","18599","debit","shopping"
434,18,"Female","Almaty","mass",434,"576201",3691,"2024-10-17","22741","debit","food"
207,68,"Female","Astana","mass",207,"45475",3692,"2024-09-16","35135","debit","shopping"
28,39,"Female","Astana","mass",28,"679892",3693,"2024-02-14","18751","debit","salary"
682,63,"Female","Shymkent","mass",682,"724174",3694,"2024-10-31","9788","debit","transfer"
336,21,"Male","Almaty","mass",336,"476128",3695,"2024-08-31","47933","debit","salary"
588,43,"Male","Shymkent","mass",588,"889855",3696,"2024-05-06","11088","debit","shopping"
628,47,"Female","Almaty","mass",628,"896749",3697,"2024-05-25","23570","debit","transfer"
69,21,"Male","Shymkent","mass",69,"675673",3698,"2024-10-28","37349","credit","food"
866,61,"Female","Shymkent","mass",866,"575228",3699,"2024-04-21","23949","debit","food"
746,53,"Female","Shymkent","premium",746,"66197",3700,"2024-09-27","33797","debit","atm"
513,46,"Male","Almaty","premium",513,"526930",3701,"2024-11-09","7873","debit","food"
167,56,"Female","Astana","mass",167,"978754",3702,"2024-05-30","36192","debit","atm"
864,29,"Male","Astana","mass",864,"851480",3703,"2024-12-06","29176","debit","transfer"
730,45,"Female","Almaty","mass",730,"586349",3704,"2024-08-24","4687","debit","salary"
785,50,"Female","Astana","mass",785,"250144",3705,"2024-06-10","33224","debit","salary"
368,22,"Female","Almaty","premium",368,"389959",3706,"2024-10-23","15887","debit","transfer"
251,51,"Male","Astana","mass",251,"798729",3707,"2024-11-08","20548","debit","transfer"
859,56,"Male","Almaty","mass",859,"524480",3708,"2024-10-07","5599","credit","shopping"
856,45,"Male","Shymkent","mass",856,"161081",3709,"2024-02-13","3941","debit","food"
931,42,"Male","Almaty","premium",931,"526670",3710,"2024-08-07","44990","credit","food"
686,26,"Male","Shymkent","mass",686,"13261",3711,"2024-05-20","25502","debit","food"
170,60,"Female","Astana","mass",170,"682416",3712,"2024-02-23","46277","debit","atm"
758,20,"Female","Almaty","mass",758,"6968",3713,"2024-01-27","23155","credit","food"
935,44,"Male","Shymkent","mass",935,"950906",3714,"2024-01-08","39927","debit","shopping"
90,33,"Female","Almaty","mass",90,"930106",3715,"2024-06-19","765","debit","salary"
561,50,"Female","Astana","mass",561,"786331",3716,"2024-07-16","32371","debit","salary"
446,49,"Male","Astana","premium",446,"95556",3717,"2024-03-17","23337","credit","atm"
294,66,"Male","Shymkent","mass",294,"692485",3718,"2024-12-05","43088","debit","shopping"
919,28,"Female","Shymkent","mass",919,"207139",3719,"2024-07-01","28367","debit","transfer"
150,44,"Male","Shymkent","mass",150,"438242",3720,"2024-07-10","10874","debit","salary"
132,54,"Female","Almaty","mass",132,"310001",3721,"2024-01-05","653","debit","shopping"
433,37,"Male","Almaty","mass",433,"473918",3722,"2024-02-28","13960","debit","transfer"
59,24,"Female","Astana","mass",59,"814914",3723,"2024-08-24","25003","credit","atm"
969,34,"Male","Shymkent","mass",969,"699895",3724,"2024-06-03","7145","debit","food"
836,54,"Male","Almaty","mass",836,"196846",3725,"2024-01-19","9480","debit","shopping"
199,20,"Male","Astana","mass",199,"614741",3726,"2024-03-05","33017","debit","salary"
215,58,"Male","Astana","premium",215,"192029",3727,"2024-11-19","32361","debit","atm"
898,47,"Female","Shymkent","premium",898,"118696",3728,"2024-11-17","49241","debit","shopping"
561,50,"Female","Astana","mass",561,"786331",3729,"2024-08-23","13443","credit","atm"
472,64,"Male","Shymkent","mass",472,"135189",3730,"2024-06-02","2953","credit","transfer"
744,28,"Female","Astana","mass",744,"870946",3731,"2024-10-15","10228","credit","shopping"
247,55,"Female","Shymkent","premium",247,"139784",3732,"2024-08-23","45448","credit","food"
382,58,"Male","Astana","mass",382,"334971",3733,"2024-08-24","48122","debit","transfer"
991,24,"Female","Almaty","premium",991,"434219",3734,"2024-08-08","2836","credit","food"
239,61,"Male","Almaty","mass",239,"272158",3735,"2024-08-31","33824","credit","atm"
927,25,"Female","Almaty","premium",927,"965441",3736,"2024-01-05","11540","credit","food"
367,50,"Male","Almaty","mass",367,"217060",3737,"2024-05-16","5280","credit","transfer"
168,62,"Male","Shymkent","premium",168,"147745",3738,"2024-08-25","30384","debit","transfer"
560,52,"Male","Astana","mass",560,"259480",3739,"2024-02-17","41475","debit","transfer"
51,31,"Male","Astana","premium",51,"418458",3740,"2024-02-15","11746","debit","atm"
811,66,"Male","Shymkent","premium",811,"307086",3741,"2024-03-04","19129","debit","salary"
610,52,"Female","Almaty","mass",610,"485001",3742,"2024-07-10","20258","debit","atm"
951,58,"Female","Astana","mass",951,"350067",3743,"2024-01-29","14442","credit","transfer"
728,20,"Male","Astana","premium",728,"966020",3744,"2024-01-18","37881","credit","atm"
689,19,"Female","Astana","mass",689,"368760",3745,"2024-06-06","184","debit","shopping"
380,23,"Female","Astana","mass",380,"823759",3746,"2024-07-20","2035","debit","shopping"
474,57,"Female","Astana","mass",474,"522154",3747,"2024-01-19","30566","debit","salary"
80,53,"Female","Astana","mass",80,"588099",3748,"2024-06-24","42476","debit","atm"
697,62,"Male","Shymkent","mass",697,"624624",3749,"2024-09-21","9362","debit","atm"
367,50,"Male","Almaty","mass",367,"217060",3750,"2024-07-31","11704","debit","shopping"
461,25,"Male","Shymkent","mass",461,"59778",3751,"2024-01-01","42581","debit","transfer"
911,22,"Male","Almaty","premium",911,"827585",3752,"2024-08-20","23233","debit","food"
539,69,"Female","Astana","mass",539,"852050",3753,"2024-09-04","28767","debit","transfer"
452,39,"Female","Almaty","mass",452,"896473",3754,"2024-08-05","35341","credit","salary"
464,22,"Female","Astana","mass",464,"556376",3755,"2024-02-08","33603","debit","food"
960,44,"Male","Almaty","mass",960,"271421",3756,"2024-08-08","2938","credit","transfer"
478,67,"Male","Shymkent","mass",478,"984558",3757,"2024-02-24","35430","debit","atm"
926,33,"Female","Almaty","premium",926,"168017",3758,"2024-09-04","13540","debit","atm"
420,65,"Female","Almaty","mass",420,"379270",3759,"2024-11-03","36774","debit","shopping"
707,23,"Male","Almaty","mass",707,"671314",3760,"2024-11-15","34140","credit","atm"
214,41,"Male","Almaty","mass",214,"844081",3761,"2024-01-24","37704","debit","atm"
369,65,"Female","Shymkent","mass",369,"961030",3762,"2024-10-09","34730","debit","salary"
854,49,"Female","Astana","premium",854,"802242",3763,"2024-08-21","37094","credit","food"
114,25,"Female","Shymkent","mass",114,"257906",3764,"2024-03-06","26439","credit","transfer"
754,31,"Female","Astana","mass",754,"522710",3765,"2024-07-12","30484","debit","transfer"
503,22,"Male","Astana","mass",503,"261445",3766,"2024-04-28","45478","credit","salary"
636,36,"Male","Astana","premium",636,"8024",3767,"2024-09-05","41882","credit","food"
817,44,"Female","Astana","mass",817,"794760",3768,"2024-03-02","32743","credit","atm"
588,43,"Male","Shymkent","mass",588,"889855",3769,"2024-05-19","17026","credit","salary"
311,50,"Male","Almaty","mass",311,"347235",3770,"2024-02-09","39077","debit","atm"
469,49,"Female","Astana","mass",469,"196375",3771,"2024-08-05","23752","debit","transfer"
824,18,"Male","Shymkent","mass",824,"758761",3772,"2024-01-10","10370","debit","salary"
708,48,"Female","Shymkent","premium",708,"344866",3773,"2024-02-24","17368","debit","salary"
863,67,"Male","Almaty","mass",863,"563370",3774,"2024-11-30","36517","credit","salary"
44,24,"Female","Shymkent","premium",44,"345740",3775,"2024-03-29","46994","credit","transfer"
415,34,"Female","Astana","mass",415,"483779",3776,"2024-01-04","48941","credit","transfer"
698,18,"Male","Almaty","mass",698,"428745",3777,"2024-09-09","20417","credit","shopping"
855,51,"Male","Shymkent","mass",855,"922630",3778,"2024-01-23","36534","debit","transfer"
246,34,"Male","Shymkent","premium",246,"78077",3779,"2024-04-10","46225","credit","transfer"
949,18,"Female","Astana","mass",949,"546298",3780,"2024-02-18","15548","debit","atm"
84,32,"Female","Astana","mass",84,"801849",3781,"2024-12-27","10013","debit","transfer"
207,68,"Female","Astana","mass",207,"45475",3782,"2024-09-16","8666","debit","food"
151,26,"Male","Shymkent","mass",151,"362916",3783,"2024-06-15","32544","debit","atm"
668,52,"Male","Almaty","premium",668,"797183",3784,"2024-08-27","15705","credit","shopping"
528,38,"Male","Almaty","mass",528,"84381",3785,"2024-11-08","657","debit","food"
165,54,"Female","Astana","mass",165,"471017",3786,"2024-11-10","42340","credit","shopping"
917,60,"Female","Shymkent","mass",917,"55480",3787,"2024-04-21","44483","debit","salary"
975,52,"Male","Almaty","premium",975,"195784",3788,"2024-07-25","6140","credit","salary"
145,18,"Male","Almaty","mass",145,"486904",3789,"2024-09-03","46752","credit","salary"
37,64,"Male","Shymkent","premium",37,"792154",3790,"2024-08-22","33996","credit","transfer"
333,58,"Female","Astana","premium",333,"478108",3791,"2024-09-30","21904","debit","transfer"
403,63,"Male","Almaty","mass",403,"488765",3792,"2024-05-28","9392","credit","atm"
414,43,"Male","Shymkent","mass",414,"401062",3793,"2024-02-25","26210","debit","food"
45,38,"Female","Astana","premium",45,"853164",3794,"2024-06-28","5449","credit","food"
402,57,"Male","Shymkent","premium",402,"609312",3795,"2024-10-07","30474","debit","salary"
206,50,"Female","Almaty","mass",206,"882174",3796,"2024-06-08","19109","debit","salary"
62,64,"Female","Astana","mass",62,"492148",3797,"2024-03-10","45187","debit","transfer"
420,65,"Female","Almaty","mass",420,"379270",3798,"2024-10-22","42691","debit","shopping"
868,47,"Female","Almaty","mass",868,"564430",3799,"2024-12-05","157","credit","food"
468,62,"Male","Almaty","mass",468,"464507",3800,"2024-08-28","8603","debit","food"
820,50,"Female","Almaty","mass",820,"560608",3801,"2024-07-15","28393","credit","shopping"
19,19,"Male","Almaty","mass",19,"870820",3802,"2024-06-11","43061","debit","food"
365,45,"Male","Astana","mass",365,"410482",3803,"2024-03-23","19221","credit","food"
300,54,"Female","Astana","premium",300,"303664",3804,"2024-04-12","5593","debit","transfer"
7,38,"Male","Astana","mass",7,"974250",3805,"2024-06-09","36745","debit","food"
761,28,"Male","Astana","premium",761,"190920",3806,"2024-12-20","2382","credit","salary"
428,41,"Female","Shymkent","mass",428,"234231",3807,"2024-12-27","23270","credit","salary"
117,50,"Male","Almaty","mass",117,"99003",3808,"2024-04-11","44243","debit","atm"
580,68,"Male","Shymkent","mass",580,"796710",3809,"2024-08-27","1531","debit","transfer"
507,29,"Female","Astana","premium",507,"54330",3810,"2024-07-18","45394","debit","transfer"
546,62,"Male","Astana","premium",546,"275049",3811,"2024-06-07","34643","debit","salary"
706,53,"Male","Astana","mass",706,"325203",3812,"2024-07-21","20691","debit","transfer"
325,42,"Female","Astana","mass",325,"812832",3813,"2024-11-19","11451","debit","transfer"
55,19,"Male","Almaty","mass",55,"107096",3814,"2024-07-15","32583","debit","atm"
778,45,"Male","Astana","mass",778,"647652",3815,"2024-02-11","31295","debit","shopping"
992,20,"Female","Astana","mass",992,"282140",3816,"2024-08-01","47507","debit","food"
42,54,"Male","Astana","mass",42,"761282",3817,"2024-06-20","37253","debit","atm"
297,65,"Male","Shymkent","mass",297,"428276",3818,"2024-09-09","22835","credit","shopping"
973,25,"Female","Almaty","mass",973,"878499",3819,"2024-01-17","15303","debit","food"
231,45,"Female","Astana","mass",231,"136213",3820,"2024-05-27","4074","debit","salary"
453,66,"Female","Astana","mass",453,"652755",3821,"2024-04-25","38773","debit","shopping"
890,44,"Male","Astana","mass",890,"568242",3822,"2024-07-22","37333","credit","food"
394,40,"Female","Shymkent","mass",394,"281696",3823,"2024-06-29","19786","debit","atm"
522,22,"Male","Almaty","mass",522,"778799",3824,"2024-10-26","39813","debit","food"
358,25,"Female","Astana","premium",358,"646238",3825,"2024-10-09","43926","debit","transfer"
987,62,"Female","Shymkent","mass",987,"961890",3826,"2024-05-30","12736","credit","food"
444,51,"Female","Almaty","premium",444,"934405",3827,"2024-09-02","35170","debit","salary"
128,50,"Male","Astana","premium",128,"699158",3828,"2024-02-27","29223","debit","atm"
691,46,"Female","Astana","premium",691,"853605",3829,"2024-07-15","31912","debit","shopping"
405,67,"Male","Astana","mass",405,"642927",3830,"2024-08-28","28860","credit","food"
392,38,"Male","Shymkent","mass",392,"853392",3831,"2024-07-02","5066","debit","atm"
193,50,"Male","Shymkent","mass",193,"347220",3832,"2024-04-01","46315","debit","salary"
604,27,"Female","Almaty","mass",604,"86346",3833,"2024-04-10","18526","credit","shopping"
881,56,"Male","Shymkent","mass",881,"845623",3834,"2024-04-03","14262","credit","food"
743,38,"Female","Shymkent","mass",743,"59500",3835,"2024-02-15","16158","credit","salary"
78,51,"Male","Astana","mass",78,"773210",3836,"2024-06-03","41582","debit","transfer"
85,25,"Female","Shymkent","premium",85,"680089",3837,"2024-03-10","43767","debit","atm"
30,42,"Female","Almaty","mass",30,"936105",3838,"2024-10-08","3098","debit","atm"
725,58,"Female","Astana","mass",725,"767286",3839,"2024-01-30","1009","credit","food"
49,21,"Female","Almaty","mass",49,"564983",3840,"2024-07-27","45597","credit","salary"
777,45,"Male","Shymkent","mass",777,"770644",3841,"2024-09-18","34748","credit","shopping"
145,18,"Male","Almaty","mass",145,"486904",3842,"2024-11-18","12597","credit","shopping"
69,21,"Male","Shymkent","mass",69,"675673",3843,"2024-03-23","19044","credit","shopping"
58,64,"Male","Shymkent","premium",58,"610032",3844,"2024-08-03","7627","debit","shopping"
697,62,"Male","Shymkent","mass",697,"624624",3845,"2024-08-07","38564","debit","food"
574,46,"Male","Shymkent","premium",574,"91176",3846,"2024-10-17","3172","debit","food"
479,59,"Female","Astana","premium",479,"30949",3847,"2024-02-04","12118","debit","atm"
820,50,"Female","Almaty","mass",820,"560608",3848,"2024-01-05","29752","debit","salary"
445,19,"Female","Astana","mass",445,"761401",3849,"2024-12-23","4576","credit","transfer"
296,18,"Female","Shymkent","mass",296,"42291",3850,"2024-01-06","43935","debit","food"
678,61,"Male","Shymkent","premium",678,"185194",3851,"2024-09-03","30332","credit","shopping"
171,46,"Female","Astana","premium",171,"137686",3852,"2024-04-02","27582","credit","transfer"
575,30,"Female","Shymkent","premium",575,"338089",3853,"2024-10-05","37357","debit","atm"
147,43,"Male","Almaty","premium",147,"686915",3854,"2024-11-10","20975","debit","shopping"
484,45,"Female","Astana","mass",484,"719979",3855,"2024-07-08","16319","debit","salary"
306,65,"Female","Astana","premium",306,"708672",3856,"2024-12-22","30548","debit","transfer"
673,35,"Male","Astana","mass",673,"88835",3857,"2024-02-01","14467","debit","atm"
653,52,"Female","Shymkent","premium",653,"595131",3858,"2024-09-13","25220","debit","food"
846,18,"Female","Astana","mass",846,"906071",3859,"2024-08-13","6955","debit","salary"
609,66,"Female","Astana","mass",609,"116214",3860,"2024-08-23","3197","debit","shopping"
446,49,"Male","Astana","premium",446,"95556",3861,"2024-01-28","44685","debit","transfer"
221,56,"Male","Almaty","mass",221,"851890",3862,"2024-07-17","19989","debit","atm"
555,44,"Female","Almaty","mass",555,"602801",3863,"2024-01-29","1184","debit","transfer"
945,59,"Female","Almaty","mass",945,"473146",3864,"2024-05-26","33420","debit","salary"
804,62,"Male","Shymkent","mass",804,"786086",3865,"2024-04-21","22044","credit","food"
378,46,"Female","Astana","premium",378,"832721",3866,"2024-04-17","34021","debit","food"
620,54,"Female","Almaty","premium",620,"372397",3867,"2024-01-19","21957","credit","salary"
266,43,"Female","Astana","premium",266,"601891",3868,"2024-09-27","18170","debit","shopping"
95,43,"Male","Almaty","mass",95,"558969",3869,"2024-12-26","49945","debit","transfer"
262,20,"Male","Shymkent","mass",262,"920304",3870,"2024-07-07","24575","debit","shopping"
825,38,"Female","Astana","mass",825,"270784",3871,"2024-02-22","22319","credit","atm"
897,32,"Female","Shymkent","mass",897,"180882",3872,"2024-07-18","41557","credit","shopping"
71,23,"Male","Astana","mass",71,"916496",3873,"2024-04-24","31589","debit","salary"
954,63,"Male","Almaty","mass",954,"109162",3874,"2024-07-05","23278","credit","food"
219,69,"Male","Almaty","mass",219,"549999",3875,"2024-01-07","13583","debit","salary"
533,54,"Male","Shymkent","mass",533,"60272",3876,"2024-12-13","47902","debit","salary"
92,35,"Female","Shymkent","mass",92,"271400",3877,"2024-03-16","45027","debit","transfer"
127,51,"Female","Almaty","mass",127,"395395",3878,"2024-12-11","33673","debit","salary"
80,53,"Female","Astana","mass",80,"588099",3879,"2024-04-08","33788","debit","atm"
824,18,"Male","Shymkent","mass",824,"758761",3880,"2024-03-08","46030","debit","transfer"
238,19,"Female","Shymkent","mass",238,"700406",3881,"2024-02-03","31629","credit","transfer"
983,40,"Female","Shymkent","mass",983,"976351",3882,"2024-01-07","34311","credit","shopping"
372,52,"Female","Shymkent","mass",372,"913858",3883,"2024-08-06","39916","credit","salary"
916,60,"Female","Astana","mass",916,"355054",3884,"2024-12-18","46575","debit","shopping"
486,54,"Male","Astana","mass",486,"488019",3885,"2024-05-19","34078","debit","shopping"
694,36,"Male","Astana","mass",694,"267247",3886,"2024-11-09","29777","debit","transfer"
25,38,"Male","Astana","mass",25,"692137",3887,"2024-11-03","16104","debit","shopping"
156,30,"Male","Almaty","mass",156,"371994",3888,"2024-05-01","10372","credit","shopping"
517,64,"Male","Astana","premium",517,"848692",3889,"2024-07-27","6312","debit","transfer"
632,65,"Male","Almaty","mass",632,"482376",3890,"2024-11-07","21171","debit","transfer"
789,65,"Male","Almaty","mass",789,"948458",3891,"2024-03-22","43208","debit","food"
530,53,"Male","Almaty","mass",530,"841708",3892,"2024-09-15","9800","credit","salary"
943,35,"Female","Astana","mass",943,"939839",3893,"2024-04-05","30080","debit","food"
710,61,"Female","Astana","mass",710,"536644",3894,"2024-11-14","17397","credit","transfer"
57,45,"Female","Almaty","premium",57,"446790",3895,"2024-06-01","41449","debit","atm"
605,54,"Male","Shymkent","mass",605,"329231",3896,"2024-03-26","28725","debit","shopping"
19,19,"Male","Almaty","mass",19,"870820",3897,"2024-03-12","28931","credit","shopping"
384,41,"Male","Almaty","premium",384,"131184",3898,"2024-02-21","29467","debit","transfer"
865,18,"Female","Astana","mass",865,"647418",3899,"2024-04-05","45913","debit","shopping"
193,50,"Male","Shymkent","mass",193,"347220",3900,"2024-09-17","35438","debit","food"
237,36,"Female","Almaty","premium",237,"372282",3901,"2024-12-21","20221","debit","shopping"
387,63,"Male","Shymkent","mass",387,"245300",3902,"2024-11-10","35647","debit","atm"
426,67,"Male","Astana","premium",426,"890677",3903,"2024-10-07","25014","debit","salary"
277,35,"Male","Shymkent","mass",277,"220357",3904,"2024-12-01","44496","credit","food"
